,bbl,bbt,bbr,bbb,img,bbid,iou,mid,hlabel
16529,14.0,196.84,304.0,374.0,5160.0,0.0,0.8546506821528556,1.0,Car
16530,1027.0,117.0,1234.0,210.0,5160.0,1.0,0.8653951577879561,11.0,Car
16532,417.0,186.47,497.0,245.0,5160.0,3.0,0.6626187450178709,5.0,Car
16533,260.0,191.0,440.0,291.0,5160.0,4.0,0.8532736673820738,3.0,Car
16534,724.18,170.07,798.0,220.05,5160.0,5.0,0.7532852377209683,9.0,Car
16535,468.0,181.64,518.0,230.95,5160.0,6.0,0.6497083519685837,7.0,Car
16536,516.0,183.2,551.14,213.0,5160.0,7.0,0.4931846668969388,12.0,Car
16537,640.23,177.08,678.0,211.18,5160.0,8.0,0.6687218782158652,6.0,Car
16539,684.0,174.65,722.0,199.0,5160.0,10.0,0.5396743465131574,8.0,Car
16540,617.0,169.76,647.0,183.0,5160.0,11.0,0.5083614060518814,10.0,Car
16541,504.87,172.97,542.0,185.7,5160.0,12.0,0.15858994047721486,4.0,Car
16543,569.98,173.19,656.51,251.99,1306.0,0.0,0.7562737355811888,8.0,Car
16545,8.0,189.0,277.0,375.0,1306.0,2.0,0.9203612177728716,6.0,Car
16546,369.0,184.61,462.0,247.11,1306.0,3.0,0.8403968842059605,9.0,Car
16547,284.0,180.84,361.0,230.0,1306.0,4.0,0.6658114746644535,7.0,Car
16548,450.72,181.0,502.0,221.9,1306.0,5.0,0.5382444606566473,1.0,Car
16549,479.8,135.0,549.0,203.0,1306.0,6.0,0.7656268431478621,2.0,Truck
16552,149.0,181.19,250.13,231.0,1306.0,9.0,0.7690669009391367,3.0,Car
16553,394.0,183.0,424.1,204.98,1306.0,10.0,0.12397853957973437,5.0,Car
16555,576.52,172.88,632.0,225.14,6469.0,0.0,0.8387770812522182,1.0,Car
16556,8.0,193.0,226.0,289.0,6469.0,1.0,0.8520555800154205,4.0,Car
16557,282.7,185.82,408.0,272.98,6469.0,2.0,0.710272871419551,11.0,Car
16558,425.0,145.65,504.0,229.01,6469.0,3.0,0.798299092853401,3.0,Truck
16559,501.32,174.85,534.0,209.13,6469.0,4.0,0.6427453288856908,6.0,Car
16560,542.0,157.35,564.84,190.55,6469.0,5.0,0.6441235432027458,10.0,Van
16561,123.0,190.0,126.11,266.0,6469.0,6.0,0.012827828533613719,5.0,Car
16562,523.41,194.53,549.0,217.0,18.0,0.0,0.5914623138884606,4.0,Car
16563,572.15,185.81,605.0,217.0,18.0,1.0,0.8023064740624436,3.0,Car
16564,416.0,166.06,472.0,213.36,18.0,2.0,0.5166550447889289,2.0,Truck
16583,523.0,175.59,552.12,198.0,1312.0,1.0,0.5824914415391043,2.0,Car
16585,118.56,180.56,199.0,214.0,3505.0,0.0,0.7058856378151881,3.0,Car
16586,200.0,180.0,249.0,205.0,3505.0,1.0,0.47869326507883797,1.0,Car
16587,505.58,180.33,549.0,210.0,3505.0,2.0,0.7010545273956076,2.0,Car
16588,255.89,167.0,439.0,295.0,3505.0,3.0,0.8494658075051376,6.0,Car
16589,592.0,174.75,626.0,208.0,3505.0,4.0,0.7284291697189709,4.0,Car
16591,178.0,200.0,419.0,329.0,5174.0,0.0,0.7154906395417536,2.0,Car
16592,0.0,210.0,230.12,340.0,5174.0,1.0,0.8346632527341113,3.0,Car
16593,647.0,176.01,684.0,211.0,5174.0,2.0,0.6221775343847729,5.0,Car
16594,380.7,185.69,477.0,254.83,5174.0,3.0,0.6545825394516773,6.0,Car
16595,823.0,164.09,922.0,207.0,5174.0,4.0,0.4707003860060283,4.0,Car
16596,759.55,157.0,844.0,207.85,5174.0,5.0,0.5476440186382094,1.0,Car
16605,126.0,173.05,199.0,208.0,5612.0,0.0,0.6660744786319538,9.0,Car
16606,210.0,169.42,253.0,199.0,5612.0,1.0,0.5941590291207717,5.0,Car
16607,279.0,170.84,309.0,191.0,5612.0,2.0,0.4815164328230838,7.0,Car
16608,584.49,170.48,634.0,223.0,5612.0,3.0,0.7298435251574423,2.0,Car
16611,591.0,179.6,633.0,217.0,3263.0,0.0,0.651880256220314,3.0,Car
16613,502.07,170.49,548.0,207.0,3263.0,2.0,0.5638168686890389,1.0,Car
16615,0.0,190.0,156.0,321.82,7005.0,1.0,0.7338984973316275,3.0,Car
16616,653.18,173.91,748.0,221.17,7005.0,2.0,0.7259550514362583,1.0,Car
16617,718.0,177.64,928.0,257.0,7005.0,3.0,0.848865017412643,4.0,Car
16619,180.0,184.39,316.0,248.06,7005.0,5.0,0.590351813375218,2.0,Car
16620,258.0,180.04,384.0,237.81,7005.0,6.0,0.6750274194939279,5.0,Car
16621,317.0,177.23,416.0,221.0,7005.0,7.0,0.6272255518560912,8.0,Car
16623,688.0,183.42,779.0,253.0,1474.0,0.0,0.7800672729144905,2.0,Car
16624,542.0,178.2,587.0,214.0,1474.0,1.0,0.7322901025197058,7.0,Car
16625,680.67,181.86,730.0,233.0,1474.0,2.0,0.7599097868963637,1.0,Car
16627,657.0,178.04,698.48,212.0,1474.0,4.0,0.8952618124208123,6.0,Car
16629,601.0,178.36,617.0,194.0,959.0,0.0,0.38004335021334856,12.0,Car
16630,853.14,185.77,1211.0,374.0,959.0,1.0,0.8503663898178202,9.0,Car
16631,542.0,181.67,570.0,207.0,959.0,2.0,0.578264623982458,1.0,Car
16632,718.0,182.18,830.0,259.0,959.0,3.0,0.7772233549663321,11.0,Car
16633,687.0,175.83,765.0,244.0,959.0,4.0,0.8194318364908888,8.0,Car
16634,673.0,172.62,731.54,230.09,959.0,5.0,0.8318709401152944,4.0,Car
16635,653.0,178.6,696.68,214.33,959.0,6.0,0.4790063736915754,10.0,Car
16636,641.0,176.96,664.66,200.6,959.0,7.0,0.44857670619137713,3.0,Car
16637,416.0,183.0,468.0,204.74,959.0,8.0,0.7829437821874891,5.0,Car
16640,292.07,186.29,404.0,225.0,781.0,0.0,0.6502173191052011,5.0,Car
16646,705.0,166.52,853.84,277.0,3288.0,0.0,0.8697053734415827,2.0,Car
16647,0.0,186.0,212.03,339.0,3288.0,1.0,0.9168466136192367,6.0,Car
16649,100.0,189.0,329.0,280.62,3288.0,3.0,0.7058500135148151,12.0,Car
16650,233.0,181.71,392.39,259.98,3288.0,4.0,0.671089063781436,1.0,Car
16651,302.0,166.0,435.0,242.2,3288.0,5.0,0.6718184993091695,5.0,Car
16653,685.0,183.29,770.37,246.67,3288.0,7.0,0.6836864119585107,8.0,Car
16654,416.0,166.59,452.41,227.0,3288.0,8.0,0.21510857352848176,7.0,Car
16655,360.0,174.58,471.0,223.98,3288.0,9.0,0.6139673370362017,15.0,Car
16656,641.59,179.1,670.0,198.0,3288.0,10.0,0.3056134050103729,3.0,Car
16657,667.0,178.46,728.46,229.71,3288.0,11.0,0.6584168375945554,14.0,Car
16659,324.0,206.06,363.26,284.0,5821.0,0.0,0.042613794175302436,2.0,Car
16660,324.0,174.0,450.0,284.0,5821.0,1.0,0.6788600810744078,3.0,Van
16661,499.08,184.0,548.0,220.0,5821.0,2.0,0.7493562613065942,1.0,Car
16662,368.72,184.86,406.03,212.0,2196.0,0.0,0.6567420530515604,1.0,Car
16664,321.49,185.25,383.0,212.0,2828.0,0.0,0.6690421825008522,6.0,Car
16665,126.49,138.0,227.0,226.0,2828.0,1.0,0.6048665728642317,4.0,Truck
16667,412.56,165.28,445.0,197.38,2828.0,3.0,0.6708671400574405,1.0,Truck
16669,754.0,175.0,986.0,329.0,4281.0,0.0,0.8793994091916731,12.0,Car
16670,17.7,193.32,153.0,353.0,4281.0,1.0,0.7181589201858521,9.0,Car
16671,237.21,168.24,423.0,255.78,4281.0,2.0,0.8916625543095935,4.0,Car
16672,690.0,97.0,832.46,246.0,4281.0,3.0,0.74212102000747,1.0,Truck
16673,669.57,169.0,698.0,214.0,4281.0,4.0,0.2261157655808623,3.0,Car
16674,548.0,174.65,573.99,194.0,4281.0,5.0,0.6194790825964723,2.0,Car
16677,4.0,206.0,284.0,369.0,6496.0,0.0,0.8847106835173165,8.0,Car
16678,1010.0,137.37,1090.0,290.36,6496.0,1.0,0.6657256693727138,2.0,Pedestrian
16680,636.0,152.12,706.0,321.03,6496.0,3.0,0.8060660683074065,6.0,Pedestrian
16681,989.54,148.43,1025.0,216.0,6496.0,4.0,0.6509526738228131,5.0,Cyclist
16683,183.0,176.61,213.0,281.13,6496.0,6.0,0.6009106797902675,4.0,Pedestrian
16684,825.0,158.13,918.0,267.82,6496.0,7.0,0.5948158889498348,1.0,Cyclist
16685,448.0,171.2,480.0,195.0,6496.0,8.0,0.8273202525629726,7.0,Car
16686,978.0,153.11,1025.0,192.52,6496.0,9.0,0.27632934462130293,3.0,Car
16687,602.0,174.84,624.0,195.0,6482.0,0.0,0.44292090518364824,1.0,Car
16688,657.0,160.53,690.0,188.0,6482.0,1.0,0.5939706971573073,8.0,Truck
16689,33.72,199.53,134.0,246.0,6482.0,2.0,0.5576265386684801,2.0,Car
16690,343.3,164.95,392.15,208.44,6482.0,3.0,0.5804607923497265,6.0,Truck
16691,404.6,185.09,440.0,206.0,6482.0,4.0,0.6435759260901543,5.0,Car
16693,557.5,176.84,607.92,222.82,4295.0,0.0,0.753187654320987,7.0,Car
16694,5.0,182.0,236.0,295.94,4295.0,1.0,0.8627970625299273,1.0,Car
16695,372.0,176.25,501.0,270.0,4295.0,2.0,0.9633334057667118,6.0,Car
16698,471.5,180.88,517.0,216.0,4295.0,5.0,0.6221133587432897,5.0,Car
16699,517.0,182.32,550.0,208.36,4295.0,6.0,0.6946660781584227,2.0,Car
16701,275.0,180.86,346.26,219.02,4295.0,8.0,0.6125839236417856,4.0,Car
16702,256.68,149.75,325.0,321.53,5835.0,0.0,0.836465021315087,1.0,Pedestrian
16703,559.4,177.4,608.22,221.9,2182.0,0.0,0.7184160052910061,3.0,Car
16704,2.0,189.0,198.41,303.0,2182.0,1.0,0.7545157920479378,2.0,Car
16705,336.57,187.0,493.66,286.95,2182.0,2.0,0.8650790080449511,1.0,Car
16706,328.0,184.57,370.94,241.89,2182.0,3.0,0.218995622829392,8.0,Car
16707,127.0,182.58,235.0,232.0,2182.0,4.0,0.6095548733691478,9.0,Car
16708,467.0,181.72,518.0,216.0,2182.0,5.0,0.622686669231098,5.0,Car
16709,511.11,182.65,549.21,209.95,2182.0,6.0,0.7429499999999998,4.0,Car
16711,248.0,184.0,326.72,224.15,2182.0,8.0,0.5973089980519382,6.0,Car
16712,753.18,192.0,912.75,286.0,795.0,0.0,0.907132585911354,2.0,Car
16714,723.0,182.39,815.61,249.62,795.0,2.0,0.8109046869998738,3.0,Car
16715,478.0,183.45,538.0,225.0,795.0,3.0,0.7295138295104237,4.0,Car
16717,520.0,182.06,556.0,216.0,795.0,5.0,0.5532750223433289,8.0,Car
16718,1131.0,174.0,1231.0,237.0,795.0,6.0,0.524233282612515,5.0,Car
16719,689.93,174.39,719.15,194.0,795.0,7.0,0.5939430689528648,6.0,Car
16724,244.0,198.0,460.0,343.0,965.0,0.0,0.8982531299690543,7.0,Car
16725,27.0,204.71,282.99,342.0,965.0,1.0,0.6974224363898522,1.0,Car
16726,1131.0,191.12,1195.95,362.0,965.0,2.0,0.20169297817579102,6.0,Cyclist
16727,1088.0,196.17,1241.0,350.0,965.0,3.0,0.7126829814938053,9.0,Car
16728,485.29,188.5,547.0,243.49,965.0,4.0,0.6779701824675902,10.0,Car
16729,533.4,190.52,562.0,224.46,965.0,5.0,0.523392871085031,11.0,Car
16730,547.49,175.57,579.0,211.78,965.0,6.0,0.6783174939155305,12.0,Car
16732,646.86,186.34,721.0,220.74,965.0,8.0,0.5437347246123696,8.0,Car
16733,629.57,183.12,677.0,213.32,965.0,9.0,0.5100236071597695,2.0,Car
16734,568.33,179.89,579.0,202.24,965.0,10.0,0.12327627383596111,4.0,Van
16735,413.0,173.04,522.0,273.24,965.0,11.0,0.8809858446003506,5.0,Van
16736,591.0,181.26,620.0,209.0,2814.0,0.0,0.6500981054496205,2.0,Car
16737,100.73,200.39,270.0,286.86,2814.0,1.0,0.7448519561399529,1.0,Car
16738,452.13,171.13,480.56,190.0,2814.0,2.0,0.6293708041142778,3.0,Tram
16740,9.0,188.99,308.0,368.0,2800.0,0.0,0.8203666641169554,4.0,Car
16742,686.37,148.82,712.0,243.0,2800.0,2.0,0.4916465141842173,1.0,Pedestrian
16743,506.0,169.81,512.78,217.0,2800.0,3.0,0.2900881503015941,7.0,Pedestrian
16744,517.74,167.67,522.0,217.0,2800.0,4.0,0.15868033914702157,2.0,Cyclist
16745,368.43,169.15,382.0,221.0,2800.0,5.0,0.4454897459186121,3.0,Pedestrian
16756,138.0,192.13,454.0,373.43,5809.0,0.0,0.9250160700931834,2.0,Car
16759,1007.0,177.76,1230.0,334.86,5996.0,1.0,0.8639157966857809,3.0,Car
16760,809.0,167.67,935.0,245.0,5996.0,2.0,0.49318354666946673,1.0,Car
16762,95.0,166.0,329.0,275.99,5996.0,4.0,0.6196074386191739,10.0,Car
16763,268.0,179.73,368.76,241.0,5996.0,5.0,0.41351373393646573,7.0,Car
16764,653.54,147.0,724.0,219.0,5996.0,6.0,0.8443880696463699,8.0,Van
16765,353.0,177.97,469.92,224.0,5996.0,7.0,0.5718591143497191,2.0,Car
16766,422.0,167.74,505.0,214.0,5996.0,8.0,0.5927076938323717,4.0,Car
16768,499.0,165.0,537.0,192.99,5996.0,10.0,0.4496135598464933,5.0,Car
16770,1040.9,168.4,1230.0,254.0,4450.0,0.0,0.8477067739045179,2.0,Car
16771,568.0,171.42,619.0,227.32,4450.0,1.0,0.820890687559658,7.0,Van
16773,674.0,194.7,735.0,231.0,4450.0,3.0,0.4782733999791394,1.0,Car
16774,479.53,187.16,510.0,198.0,4450.0,4.0,0.27347770169463664,3.0,Car
16775,481.74,168.77,506.54,198.0,4450.0,5.0,0.6716352639459213,5.0,Van
16776,600.0,177.35,622.0,197.0,2021.0,0.0,0.46383483145295784,2.0,Car
16777,227.95,191.71,305.0,234.0,2021.0,1.0,0.670573993744756,1.0,Car
16778,292.8,189.16,370.0,238.62,2021.0,2.0,0.6426434163431299,6.0,Car
16779,460.18,182.77,488.0,205.88,2021.0,3.0,0.5989176596534912,4.0,Car
16782,133.0,193.33,228.0,256.0,1528.0,0.0,0.31856857579403847,2.0,Car
16783,302.48,188.82,361.0,231.0,1528.0,1.0,0.6972073530232962,6.0,Car
16784,396.0,154.06,446.0,209.0,1528.0,2.0,0.7034424789937789,5.0,Truck
16786,569.0,180.63,585.0,192.0,1528.0,4.0,0.49961770676791045,1.0,Car
16788,586.22,164.46,618.0,197.0,6247.0,0.0,0.8062614064041763,3.0,Truck
16789,808.0,156.63,849.0,256.0,6247.0,1.0,0.5861292840213064,6.0,Cyclist
16790,299.91,188.59,349.0,216.0,6247.0,2.0,0.7681934543893363,5.0,Car
16793,1068.0,124.35,1127.0,315.0,7159.0,0.0,0.569458282201135,1.0,Pedestrian
16795,584.81,172.59,598.0,183.0,636.0,0.0,0.22141657171404086,2.0,Car
16796,560.93,170.8,573.0,182.0,636.0,1.0,0.2609326744904272,3.0,Car
16798,567.0,175.41,608.0,219.0,150.0,0.0,0.6634145609917181,1.0,Car
16799,453.46,183.22,491.0,211.0,150.0,1.0,0.7784435446572563,2.0,Car
16800,531.96,177.58,553.0,198.0,150.0,2.0,0.4943199494861164,3.0,Car
16804,678.43,192.2,787.0,262.0,6521.0,0.0,0.8680962724233232,2.0,Van
16805,960.0,193.82,1234.0,374.0,2747.0,0.0,0.925274374525399,6.0,Car
16806,291.29,196.0,452.93,286.15,2747.0,1.0,0.8386720681125864,9.0,Car
16807,421.0,185.24,496.47,248.0,2747.0,2.0,0.6082861764113919,2.0,Car
16808,699.37,175.42,749.0,211.0,2747.0,3.0,0.8001464685465544,5.0,Car
16809,460.0,190.39,521.0,236.0,2747.0,4.0,0.6707881744775925,8.0,Car
16810,488.0,186.49,542.0,227.22,2747.0,5.0,0.7545481663332343,1.0,Car
16815,593.0,162.0,623.0,194.0,5028.0,0.0,0.5863005024595288,2.0,Truck
16816,327.77,184.22,381.0,213.46,5028.0,1.0,0.66257694932617,6.0,Car
16817,460.87,178.19,488.0,194.0,5028.0,2.0,0.6277376653312114,4.0,Car
16820,570.0,181.74,620.0,222.53,4336.0,0.0,0.7036300791560544,2.0,Car
16821,505.64,177.54,554.0,208.0,4336.0,1.0,0.7040078792913819,5.0,Car
16822,431.68,170.64,459.0,188.0,4336.0,2.0,0.8240227618003171,4.0,Car
16823,300.93,181.19,355.0,210.0,4336.0,3.0,0.7399601812644069,1.0,Car
16828,594.53,181.4,657.0,230.0,3459.0,0.0,0.7111786841240038,2.0,Car
16829,945.01,86.0,1241.0,363.0,3459.0,1.0,0.8944323600153491,14.0,Van
16830,3.0,171.0,251.3,362.0,3459.0,2.0,0.7983638299653536,10.0,Car
16831,335.0,181.75,390.29,264.0,3459.0,3.0,0.11052070097451155,6.0,Car
16832,240.37,192.0,405.0,281.55,3459.0,4.0,0.5430974029657649,12.0,Car
16833,408.0,176.52,521.0,237.38,3459.0,5.0,0.7969315196603083,13.0,Car
16834,483.98,174.6,557.0,206.93,3459.0,6.0,0.4913328456503263,9.0,Car
16835,762.0,187.13,877.0,268.09,3459.0,7.0,0.726360274696249,16.0,Car
16836,708.59,174.0,792.0,233.04,3459.0,8.0,0.9201356266476798,1.0,Car
16837,692.18,176.51,712.85,223.0,3459.0,9.0,0.20909360227278118,7.0,Car
16838,601.24,176.22,604.0,188.0,3459.0,10.0,0.01163305928764146,3.0,Car
16839,161.0,170.2,249.0,217.17,3459.0,11.0,0.5116631585368742,5.0,Car
16840,790.05,178.0,828.0,199.21,3459.0,12.0,0.08222422615153509,8.0,Car
16846,7.0,199.94,304.0,374.0,2753.0,0.0,0.819981769046591,2.0,Car
16847,1094.39,209.15,1241.0,349.0,2753.0,1.0,0.6637716519501118,15.0,Car
16848,241.0,195.0,402.0,287.0,2753.0,2.0,0.7740372521052553,1.0,Car
16849,804.9,185.34,1165.33,350.0,2753.0,3.0,0.8074797328700848,5.0,Car
16850,467.0,179.98,514.0,219.14,2753.0,4.0,0.792331843653725,7.0,Car
16851,767.0,192.0,897.96,282.62,2753.0,5.0,0.6785176821690302,11.0,Car
16852,717.31,180.4,794.0,237.0,2753.0,6.0,0.6669845378170887,9.0,Car
16853,697.0,180.1,757.0,229.66,2753.0,7.0,0.7425075059778142,13.0,Car
16854,496.0,179.0,533.0,211.0,2753.0,8.0,0.6846988033673989,12.0,Car
16855,691.71,177.8,728.0,213.0,2753.0,9.0,0.5820103698708768,14.0,Car
16859,575.53,175.76,629.0,221.85,4322.0,0.0,0.6901488480106549,1.0,Car
16860,187.12,182.0,384.0,295.0,4322.0,1.0,0.7498415377234591,3.0,Car
16861,335.0,175.4,449.61,241.0,4322.0,2.0,0.43601446534527194,11.0,Car
16862,395.0,177.16,491.0,227.31,4322.0,3.0,0.7035560091609586,2.0,Car
16863,438.0,172.42,529.33,213.57,4322.0,4.0,0.8135392326334434,5.0,Car
16864,784.49,53.38,1240.0,365.0,4322.0,5.0,0.9447938484644024,13.0,Van
16865,741.29,181.47,824.0,261.0,4322.0,6.0,0.43206045482839794,4.0,Car
16866,666.35,177.82,709.0,210.0,4322.0,7.0,0.7069410567650469,6.0,Car
16867,639.74,159.76,671.0,190.0,4322.0,8.0,0.6921339284903654,8.0,Van
16869,14.0,143.0,186.0,272.0,4322.0,10.0,0.7045840291555778,9.0,Car
16870,82.93,177.79,186.0,221.8,4322.0,11.0,0.20223359684138098,7.0,Van
16871,242.67,174.31,274.0,205.41,4322.0,12.0,0.11910430261073737,12.0,Car
16873,927.0,162.0,1234.0,374.0,144.0,0.0,0.9520321155053507,3.0,Car
16874,810.0,154.0,840.0,240.99,144.0,1.0,0.7689683651594652,5.0,Pedestrian
16876,472.82,172.55,519.0,214.0,144.0,3.0,0.7301258178657141,4.0,Car
16877,647.0,170.2,659.0,205.82,144.0,4.0,0.7433808943597069,1.0,Pedestrian
16878,8.0,202.35,277.49,374.0,144.0,5.0,0.8701778525636201,2.0,Car
16882,1046.19,223.38,1231.0,335.0,6535.0,0.0,0.5999307310005381,6.0,Car
16883,694.99,108.0,912.9,287.0,6535.0,1.0,0.8625388256895486,3.0,Van
16884,35.69,185.0,295.0,289.66,6535.0,2.0,0.8763898715399029,9.0,Car
16885,150.1,174.44,374.0,267.92,6535.0,3.0,0.864208557865369,5.0,Car
16886,289.0,179.99,399.0,253.19,6535.0,4.0,0.4556366531959979,4.0,Car
16887,339.0,183.07,454.0,235.0,6535.0,5.0,0.688789417780761,10.0,Car
16888,416.34,182.83,489.0,219.62,6535.0,6.0,0.4187543238707935,8.0,Car
16889,437.0,153.37,534.84,213.0,6535.0,7.0,0.6831328936390204,2.0,Van
16890,652.0,182.97,699.29,216.0,6535.0,8.0,0.7357368582763198,11.0,Car
16893,618.0,176.71,620.95,195.0,6253.0,0.0,0.019862587727917262,4.0,Car
16894,594.34,169.57,626.0,207.06,6253.0,1.0,0.6040889702483992,3.0,Car
16895,730.0,166.0,911.0,287.0,6253.0,2.0,0.7937092822399726,1.0,Car
16896,690.0,174.65,768.2,233.0,6253.0,3.0,0.8010475657377263,2.0,Car
16898,642.0,174.05,676.51,195.0,6253.0,5.0,0.5584453382679432,5.0,Car
16901,665.0,180.12,688.7,204.0,622.0,2.0,0.5926161408517253,1.0,Car
16904,775.48,183.28,1119.0,374.0,5982.0,0.0,0.793223814592181,3.0,Car
16905,291.0,199.93,431.0,296.64,5982.0,1.0,0.8074821101239346,5.0,Car
16906,680.0,180.45,769.0,250.22,5982.0,2.0,0.8885151850439297,1.0,Car
16907,415.16,182.63,496.0,245.09,5982.0,3.0,0.6809756159665237,4.0,Car
16908,490.0,182.63,531.87,216.0,5982.0,4.0,0.785900816774381,7.0,Car
16913,648.0,175.66,678.0,209.0,5982.0,9.0,0.5260842479583069,2.0,Car
16915,770.57,182.29,1170.67,374.0,4444.0,0.0,0.9104774289275328,4.0,Car
16916,695.18,182.16,808.0,273.0,4444.0,1.0,0.6137276059644787,3.0,Car
16918,670.89,168.19,704.0,191.0,4444.0,3.0,0.5853377841089635,2.0,Car
16922,936.0,200.44,1225.0,374.0,2035.0,1.0,0.7853131914587362,5.0,Car
16923,264.07,194.0,452.59,290.0,2035.0,2.0,0.852035592553027,2.0,Car
16924,718.0,187.0,873.47,293.0,2035.0,3.0,0.8635268108117903,1.0,Car
16925,653.11,176.28,723.07,230.84,2035.0,4.0,0.812650117096019,6.0,Car
16926,425.07,181.46,450.95,213.0,2035.0,5.0,0.14390427321303492,7.0,Van
16927,404.0,172.64,491.0,219.0,2035.0,6.0,0.736911656619178,4.0,Car
16933,572.0,178.93,604.57,208.0,1514.0,0.0,0.8003991978846288,7.0,Car
16935,27.0,204.65,388.0,375.0,1514.0,2.0,0.8683991481275393,3.0,Car
16936,250.0,187.65,342.15,252.0,1514.0,3.0,0.5517869595261176,2.0,Car
16937,305.77,187.62,385.0,232.14,1514.0,4.0,0.7483517809625354,4.0,Car
16938,402.0,187.75,473.0,231.0,1514.0,5.0,0.5833552370567994,5.0,Car
16939,480.0,154.9,533.0,215.03,1514.0,6.0,0.8859537949835496,1.0,Van
16944,0.0,191.0,394.52,374.0,7165.0,0.0,0.9605767672405978,5.0,Car
16945,439.15,184.04,516.0,235.0,7165.0,1.0,0.7575932733553645,3.0,Car
16947,529.0,171.93,554.0,191.0,7165.0,3.0,0.6603362112034288,4.0,Car
16950,125.17,187.93,413.0,365.94,3303.0,0.0,0.8216509629219819,1.0,Car
16951,508.42,170.0,586.0,239.7,3303.0,1.0,0.8949891013881235,5.0,Car
16953,260.5,138.0,399.0,237.72,3303.0,3.0,0.6981555500364071,3.0,Van
16954,596.0,168.13,629.0,199.0,3303.0,4.0,0.6892313113215855,2.0,Car
16956,634.0,131.11,691.0,196.0,5772.0,0.0,0.7900000521151883,7.0,Tram
16957,226.78,179.05,286.0,210.14,5772.0,1.0,0.5425326137675084,3.0,Car
16958,281.0,179.96,320.0,204.56,5772.0,2.0,0.6274180511194644,4.0,Car
16959,350.0,177.64,377.97,196.0,5772.0,3.0,0.3463518710638019,1.0,Car
16961,203.0,190.0,384.0,292.0,5014.0,0.0,0.7359239594670206,1.0,Car
16962,501.0,172.2,517.35,221.0,5014.0,1.0,0.3411314835525532,5.0,Cyclist
16964,448.0,181.4,502.7,223.58,5014.0,3.0,0.4638560936069954,3.0,Car
16965,534.86,174.49,549.0,205.0,5014.0,4.0,0.5180661488383677,6.0,Cyclist
16966,639.43,175.67,668.21,196.0,5014.0,5.0,0.5560378605400309,7.0,Car
16967,740.21,171.71,1005.25,337.0,5014.0,6.0,0.7930047436852776,8.0,Car
16971,0.0,218.87,177.0,346.0,3465.0,0.0,0.6751488268644761,4.0,Car
16972,835.29,162.59,870.0,257.71,3465.0,1.0,0.7825466913899983,1.0,Cyclist
16973,483.95,177.59,562.0,211.23,3465.0,2.0,0.6426676561887309,3.0,Car
16974,321.27,188.01,419.64,261.0,3465.0,3.0,0.7419154094294792,6.0,Car
16975,620.81,176.0,718.42,205.85,3465.0,4.0,0.7648796705098104,2.0,Car
16977,194.79,178.25,308.0,224.83,3465.0,6.0,0.7205911137529809,5.0,Car
16978,44.0,142.76,120.0,302.0,1272.0,0.0,0.5246299468475698,1.0,Pedestrian
16979,607.0,177.15,625.0,197.0,178.0,0.0,0.44946228686864387,4.0,Car
16980,900.0,190.98,1239.0,374.0,178.0,1.0,0.8778890663441784,5.0,Car
16981,689.27,179.07,775.61,236.0,178.0,2.0,0.7508704613252549,6.0,Car
16982,764.89,180.0,1027.66,339.0,178.0,3.0,0.7401014203078535,2.0,Car
16983,182.61,193.59,323.0,239.0,178.0,4.0,0.8349514500800432,3.0,Car
16984,7.0,194.92,157.0,246.71,178.0,5.0,0.8203337337482768,9.0,Car
16985,681.09,177.68,734.0,228.0,178.0,6.0,0.7390390938882868,7.0,Car
16986,657.65,177.59,694.0,200.0,178.0,7.0,0.49291147811391084,12.0,Car
16988,180.0,195.92,425.0,346.0,6509.0,0.0,0.8119191110437881,3.0,Car
16989,480.0,170.49,534.0,223.0,6509.0,1.0,0.7406695757030155,4.0,Car
16991,559.45,168.56,580.0,191.93,6509.0,3.0,0.3141463125542347,6.0,Car
16992,4.0,200.95,286.0,369.0,1266.0,0.0,0.9041172255430988,3.0,Car
16993,991.66,147.25,1017.0,217.09,1266.0,1.0,0.43806789929465484,4.0,Cyclist
16994,454.55,173.33,479.0,189.0,1266.0,2.0,0.46390569213070576,2.0,Car
16998,289.0,181.03,367.0,223.0,5000.0,0.0,0.752348322063713,3.0,Car
16999,811.0,176.52,1079.03,357.0,5000.0,1.0,0.8430544315336232,8.0,Car
17000,745.0,175.03,880.0,275.53,5000.0,2.0,0.858224533171398,6.0,Car
17001,701.44,177.0,782.0,238.62,5000.0,3.0,0.8549549303466173,5.0,Car
17002,679.01,175.65,721.0,220.0,5000.0,4.0,0.43473359041956766,4.0,Car
17003,659.16,177.27,694.0,206.0,5000.0,5.0,0.6146025085796629,7.0,Car
17006,574.0,177.04,608.0,211.95,3471.0,0.0,0.8044788489311618,1.0,Car
17007,8.0,224.0,194.0,375.0,3471.0,1.0,0.8703912980654349,2.0,Car
17008,110.8,124.3,331.0,270.0,3471.0,2.0,0.8703782237663061,6.0,Van
17009,0.0,194.0,60.0,266.6,3471.0,3.0,0.8185346305917136,3.0,Car
17010,327.0,182.76,396.71,232.0,3471.0,4.0,0.565733536291883,4.0,Car
17011,489.75,165.0,543.92,214.03,3471.0,5.0,0.7637327713668056,5.0,Car
17012,405.0,135.75,511.0,245.25,3471.0,6.0,0.7688246792258362,10.0,Misc
17013,525.56,143.04,561.0,198.89,3471.0,7.0,0.5603897341175055,9.0,Truck
